Year;Month;Day;Hour;Temp;Luftfuktighet;Lutftryck;Vikt;ViktSkillnad
2022;10;8;3;11.801206;59.676333;877.4965;66.618474;0.033308
2022;10;8;4;11.855862;59.664833;877.6085;66.673666;0.055192
2022;10;8;5;11.90431;59.633;877.288;66.728813;0.055147
2022;10;8;6;11.257413;59.535666;876.271166;66.574333;-0.15448
2022;10;8;7;10.962758;59.406666;874.981;66.585166;0.010833
2022;10;8;8;10.830517;59.329833;874.317833;66.75;0.164834
2022;10;8;9;11.085862;59.248666;873.505333;66.962833;0.212833
2022;10;8;10;11.393275;59.231833;873.489833;67.130169;0.167336
2022;10;8;11;12.361896;59.296833;874.258666;67.1715;0.041331
2022;10;8;12;13.686896;59.565166;877.273833;66.98644;-0.18506
2022;10;8;13;13.411379;59.6405;877.794833;66.728833;-0.257607
2022;10;8;14;14.015172;59.814166;879.658666;66.580677;-0.148156
2022;10;8;15;14.080344;59.845593;879.725593;66.385;-0.195677
2022;10;8;16;13.169655;59.800833;879.186666;66.198666;-0.186334
2022;10;8;17;11.883965;59.681333;877.949166;66.125932;-0.072734
2022;10;8;18;11.545;59.531166;876.303666;66.398166;0.272234
2022;10;8;19;10.755172;59.401;875.059166;66.532033;0.133867
2022;10;8;20;10.04;59.279333;873.884166;66.433166;-0.098867
2022;10;8;21;9.450689;59.141833;872.533666;66.351525;-0.081641
2022;10;8;22;8.981379;58.953666;870.563166;66.425833;0.074308
2022;10;8;23;8.64431;58.7985;869.055833;66.5005;0.074667
2022;10;9;0;8.364482;58.732542;868.500508;66.470169;-0.030331
2022;10;9;1;8.167413;58.676166;867.941833;66.447;-0.023169
2022;10;9;2;7.994827;58.7005;868.284833;66.322881;-0.124119
2022;10;9;3;7.835517;58.748833;868.720666;66.311;-0.011881
2022;10;9;4;7.651206;58.814666;869.267;66.294833;-0.016167
2022;10;9;5;7.446034;58.922833;870.233666;66.288474;-0.006359
2022;10;9;6;7.342758;58.902666;869.664833;66.357;0.068526
2022;10;9;7;7.275689;59.298666;873.695;66.388474;0.031474
2022;10;9;8;7.056379;59.2995;872.577;66.4695;0.081026
2022;10;9;9;7.407586;58.861;867.551666;66.779666;0.310166
2022;10;9;10;10.421206;59.101333;870.331833;67.09644;0.316774
2022;10;9;11;13.433965;59.665;875.418666;66.305166;-0.791274
2022;10;9;12;13.492068;59.703166;875.088;66.209152;-0.096014
2022;10;9;13;13.895517;59.9435;877.0105;66.121833;-0.087319
2022;10;9;14;14.023448;60.340166;880.062666;65.810666;-0.311167
2022;10;9;15;13.546206;60.540169;881.194406;65.517288;-0.293378
2022;10;9;16;13.305925;60.603389;880.941694;65.469298;-0.04799
2022;10;9;17;12.925172;60.527833;879.716333;65.418305;-0.050993
2022;10;9;18;12.44862;60.534666;879.4975;65.345833;-0.072472
2022;10;9;19;11.408965;60.441666;878.264166;65.343559;-0.002274
2022;10;9;20;10.378793;60.227166;875.826666;65.416833;0.073274
2022;10;9;21;9.668965;60.071833;874.285166;65.458833;0.042
2022;10;9;22;9.169137;59.979833;873.401166;65.470338;0.011505
2022;10;9;23;8.696724;60.027333;873.659833;65.504166;0.033828
2022;10;10;0;8.507241;59.778983;870.913898;65.682203;0.178037
2022;10;10;1;8.415172;59.561666;868.668333;65.8775;0.195297
2022;10;10;2;8.266034;59.724833;870.4705;65.864666;-0.012834
2022;10;10;3;8.135344;59.939;872.199166;65.873728;0.009062
2022;10;10;4;7.864736;59.764;869.670666;66.037166;0.163438
2022;10;10;5;7.776206;59.39;865.244333;66.387966;0.3508
2022;10;10;6;7.703275;59.327833;864.720166;66.665166;0.2772
2022;10;10;7;7.399655;59.211833;862.910833;66.900338;0.235172
2022;10;10;8;7.285172;59.018166;860.701666;67.396333;0.495995
2022;10;10;9;7.642586;59.038166;860.6785;67.6965;0.300167
2022;10;10;10;10.22431;59.301;863.4615;67.878813;0.182313
2022;10;10;11;11.8;59.859166;868.318;67.117833;-0.76098
2022;10;10;12;13.283103;60.072166;869.758833;67.127796;0.009963
2022;10;10;13;14.219655;60.438166;872.717;66.834833;-0.292963
2022;10;10;14;13.990344;60.695333;874.380833;66.334067;-0.500766
2022;10;10;15;13.508448;60.864237;875.22983;65.998666;-0.335401
2022;10;10;16;13.152241;60.849166;874.531833;65.749666;-0.249
2022;10;10;17;12.517241;60.744333;873.218833;65.656949;-0.092717
2022;10;10;18;11.703793;60.685;872.372666;65.704;0.047051
2022;10;10;19;11.238965;60.624333;871.682166;65.908813;0.204813
2022;10;10;20;11.11931;60.6455;871.81;66.043666;0.134853
2022;10;10;21;11.005517;60.678666;871.945166;66.047;0.003334
2022;10;10;22;10.475;60.6405;871.447666;66.014406;-0.032594
2022;10;10;23;10.40362;60.600166;870.960666;66.085833;0.071427
2022;10;11;0;10.54862;60.650847;871.355762;66.156779;0.070946
2022;10;11;1;10.286551;60.589666;870.530333;66.258;0.101221
2022;10;11;2;9.79862;60.513666;869.724666;66.323728;0.065728
2022;10;11;3;9.512068;60.506333;869.502666;66.3615;0.037772
2022;10;11;4;9.066724;60.499;869.257;66.391333;0.029833
2022;10;11;5;8.492241;60.417833;868.205333;66.484067;0.092734
2022;10;11;6;8.076034;60.265333;866.538333;66.663666;0.179599
2022;10;11;7;7.849827;60.1505;865.2435;66.855762;0.192096
2022;10;11;8;7.712931;59.925;862.785666;67.1495;0.293738
2022;10;11;9;8.035689;59.880666;862.302;67.458;0.3085
2022;10;11;10;10.000172;60.041;863.897833;67.717966;0.259966
2022;10;11;11;11.263448;60.405;866.881833;67.127333;-0.590633
2022;10;11;12;12.514482;60.5685;868.06;66.945254;-0.182079
2022;10;11;13;12.975172;60.879666;870.490166;66.565833;-0.379421
2022;10;11;14;13.167931;61.049666;871.600666;66.180666;-0.385167
2022;10;11;15;12.92931;61.179166;872.203666;65.840677;-0.339989
2022;10;11;16;12.41362;61.23983;872.347457;65.586666;-0.254011
2022;10;11;17;11.587586;61.235833;872.022;65.479322;-0.107344
2022;10;11;18;10.242586;61.0505;869.844166;65.543166;0.063844
2022;10;11;19;9.418793;60.959166;868.944666;65.675932;0.132766
2022;10;11;20;8.884655;60.884833;868.151833;65.7135;0.037568
2022;10;11;21;8.479482;60.774666;866.981;65.812666;0.099166
2022;10;11;22;8.109137;60.698833;866.100833;65.949322;0.136656
2022;10;11;23;7.742931;60.571833;864.7675;66.103666;0.154344
2022;10;12;0;7.522758;60.501694;864.017627;66.226101;0.122435
2022;10;12;1;7.557413;60.440333;863.279;66.377333;0.151232
2022;10;12;2;7.464137;60.413333;862.854;66.453;0.075667
2022;10;12;3;7.143965;60.421666;862.746333;66.472542;0.019542
2022;10;12;4;6.906491;60.397833;862.215166;66.508333;0.035791
2022;10;12;5;6.766034;60.41;862.083833;66.559661;0.051328
2022;10;12;6;6.95362;60.379;861.445166;66.628833;0.069172
2022;10;12;7;7.26362;60.357833;860.966666;66.752203;0.12337
2022;10;12;8;7.573448;60.389833;860.940666;66.811666;0.059463
2022;10;12;9;8.242586;60.406833;860.793666;66.940666;0.129
2022;10;12;10;8.978275;60.538166;861.673833;66.952203;0.011537
2022;10;12;11;9.810517;60.675833;862.653833;66.962666;0.010463
2022;10;12;12;10.448965;60.927333;864.500833;66.918135;-0.044531
2022;10;12;13;10.90431;61.101833;865.585666;66.876833;-0.041302
2022;10;12;14;12.407413;61.353333;867.427833;66.911;0.034167
2022;10;12;15;12.238275;61.740169;870.255762;66.787118;-0.123882
2022;10;12;16;11.599655;61.802166;869.796833;66.696;-0.091118
2022;10;12;17;11.285;61.750833;868.9395;66.615762;-0.080238
2022;10;12;18;11.239655;61.838;869.381333;66.621;0.005238
2022;10;12;19;10.736896;61.904166;869.503833;66.572033;-0.048967
2022;10;12;20;9.95431;61.9435;869.474166;66.49;-0.082033
2022;10;12;21;9.744655;62.000833;869.6295;66.504745;0.014745
2022;10;12;22;10.037241;62.15;870.563333;66.5675;0.062755
2022;10;12;23;10.087931;62.169166;870.173833;66.606833;0.039333
2022;10;13;0;9.894655;62.130508;869.573559;66.577796;-0.029037
2022;10;13;1;9.403965;62.198166;869.840333;66.527166;-0.05063
2022;10;13;2;9.017586;62.123833;868.678333;66.611694;0.084528
2022;10;13;3;9.105;62.064333;867.777166;66.737666;0.125972
2022;10;13;4;9.086724;62.118166;868.088;66.767333;0.029667
2022;10;13;5;9.06931;62.452166;870.485166;66.766779;-0.000554
2022;10;13;6;9.077586;62.394333;869.369833;66.925166;0.158387
2022;10;13;7;9.07862;62.328;868.299333;67.098644;0.173478
2022;10;13;8;9.189482;62.322;867.933666;67.226;0.127356
2022;10;13;9;9.467241;62.215666;866.533666;67.425333;0.199333
2022;10;13;10;10.032413;62.346333;867.367833;67.494915;0.069582
2022;10;13;11;10.702931;62.630833;869.180166;67.4745;-0.020415
2022;10;13;12;11.843448;62.814666;870.207833;67.374067;-0.100433
2022;10;13;13;12.795689;62.992333;871.056333;67.165333;-0.208734
2022;10;13;14;13.140862;63.138166;871.714;66.8375;-0.327833
2022;10;13;15;13.031551;63.354237;872.960847;66.509322;-0.328178
2022;10;13;16;12.597931;63.505333;873.609833;66.2505;-0.258822
2022;10;13;17;12.359827;63.533833;873.308666;66.152033;-0.098467
2022;10;13;18;12.025689;63.643;873.755166;66.091666;-0.060367
2022;10;13;19;11.50931;63.589166;872.891666;66.113833;0.022167
2022;10;13;20;11.055689;63.563833;872.402;66.239491;0.125658
2022;10;13;21;10.813275;63.5775;872.2055;66.31;0.070509
2022;10;14;8;10.367413;63.909;871.199666;66.8515;0.5415
2022;10;14;9;10.571206;63.943166;871.145;66.893333;0.041833
2022;10;14;10;11.048103;64.0405;871.357166;67.023728;0.130395
2022;10;14;11;11.502068;64.091333;871.324166;67.035666;0.011938
2022;10;14;12;12.201724;64.337;872.923166;66.938305;-0.097361
2022;10;14;13;12.87362;64.555666;874.009833;66.819166;-0.119139
2022;10;14;14;13.017586;64.789166;875.2065;66.651864;-0.167302
2022;10;14;15;12.871034;64.95661;875.934237;66.495333;-0.156531
2022;10;14;16;12.927758;64.987333;875.614333;66.442333;-0.053
2022;10;14;17;12.936206;65.0585;875.686333;66.315932;-0.126401
2022;10;14;18;12.369482;65.058666;875.133833;66.2335;-0.082432
2022;10;14;19;11.581724;65.070833;874.893666;66.188305;-0.045195
2022;10;14;20;11.150862;65.135666;875.035;66.1545;-0.033805
2022;10;14;21;10.951379;64.9795;873.268833;66.287666;0.133166
2022;10;14;22;10.84931;64.920333;872.564333;66.434745;0.147079
2022;10;14;23;10.751034;64.844833;871.6715;66.643166;0.208421
2022;10;15;0;10.906379;64.892033;871.87661;66.804915;0.161749
2022;10;15;1;11.09;64.9995;872.341666;66.8505;0.045585
2022;10;15;2;11.186034;64.9745;871.658166;66.997966;0.147466
2022;10;15;3;11.301724;64.984666;871.436166;67.165;0.167034
2022;10;15;4;11.369655;65.4765;875.1335;67.13644;-0.02856
2022;10;15;5;11.365172;65.342166;873.318166;67.254;0.11756
2022;10;15;6;11.39862;65.319666;872.834666;67.391666;0.137666
2022;10;15;7;11.502068;65.348666;872.635166;67.467627;0.075961
2022;10;15;8;11.609655;65.337166;872.1995;67.591;0.123373
2022;10;15;9;11.760862;65.369166;872.116166;67.731166;0.140166
2022;10;15;10;12.067413;65.407;872.093;67.784745;0.053579
2022;10;15;11;12.418275;65.5455;872.889666;67.7905;0.005755
2022;10;15;12;12.619482;65.686833;873.584166;67.730338;-0.060162
2022;10;15;13;12.757758;65.771333;873.9225;67.672;-0.058338
2022;10;15;14;13.428965;65.965833;875.093;67.644067;-0.027933
2022;10;15;15;13.547931;66.214745;876.625932;67.527333;-0.116734
2022;10;15;16;13.356379;66.346166;877.190333;67.422166;-0.105167
2022;10;15;17;13.498965;66.433333;877.605666;67.301694;-0.120472
2022;10;15;18;13.236034;66.614333;878.698833;67.232166;-0.069528
2022;10;15;19;13.00931;66.643833;878.649333;67.205423;-0.026743
2022;10;15;20;12.716034;66.614333;878.210166;67.147333;-0.05809
2022;10;15;21;12.457586;66.608166;877.954666;67.145333;-0.002
2022;10;15;22;12.281551;66.545833;877.1955;67.242542;0.097209
2022;10;15;23;12.011551;66.498666;876.567833;67.284;0.041458
2022;10;16;0;11.774482;66.359661;875.330847;67.361864;0.077864
2022;10;16;1;11.643793;66.221333;874.133333;67.463166;0.101302
2022;10;16;2;11.719827;66.144666;873.552166;67.528666;0.0655
2022;10;16;3;11.832586;66.198666;873.826;67.53983;0.011164
2022;10;16;4;11.993103;66.195166;873.5985;67.639;0.09917
2022;10;16;5;12.392931;66.373166;874.901166;67.632033;-0.006967
2022;10;16;6;12.208448;66.517166;875.776666;67.4825;-0.149533
2022;10;16;7;11.66862;66.490166;875.183833;67.387288;-0.095212
2022;10;16;8;11.167586;66.411333;874.316333;67.449166;0.061878
2022;10;16;9;11.221206;66.305666;873.314833;67.507666;0.0585
2022;10;16;10;11.755;66.255;872.813;67.625593;0.117927
2022;10;16;11;12.652241;66.398;873.761833;67.612166;-0.013427
2022;10;16;12;13.535344;66.636833;875.313333;67.414915;-0.197251
2022;10;16;13;14.672758;67.209333;879.673833;67.020333;-0.394582
2022;10;16;14;14.390689;67.479333;881.066833;66.732372;-0.287961
2022;10;16;15;14.802068;67.740508;882.838305;66.4765;-0.255872
2022;10;16;16;14.491206;67.866833;883.305833;66.1895;-0.287
2022;10;16;17;12.663793;67.726;881.766333;65.921016;-0.268484
2022;10;16;18;11.066551;67.239333;877.8705;66.142666;0.22165
2022;10;16;19;10.421206;66.905;875.493333;66.391186;0.24852
2022;10;16;20;9.996724;66.746833;874.374333;66.5055;0.114314
2022;10;16;21;9.88;66.491833;872.431;66.661864;0.156364
2022;10;16;22;9.819655;66.168833;870.137666;66.834833;0.172969
2022;10;16;23;9.757241;65.923333;868.431833;67.001333;0.1665
2022;10;17;0;9.526206;65.86983;868.082203;67.065932;0.064599
2022;10;17;1;9.267068;65.865833;867.9545;67.056666;-0.009266
2022;10;17;2;9.020689;65.790333;867.421333;67.076949;0.020283
2022;10;17;3;8.742586;65.830833;867.642333;67.0355;-0.041449
2022;10;17;4;8.568275;65.8375;867.660166;67.004166;-0.031334
2022;10;17;5;8.377241;65.8205;867.480333;66.97;-0.034166
2022;10;17;6;8.292413;65.850666;867.525333;66.929;-0.041
2022;10;17;7;8.220689;65.890166;867.598333;66.888983;-0.040017
2022;10;17;8;8.123965;65.814;866.766166;66.9355;0.046517
2022;10;17;9;8.276034;65.757;866.290333;67.053333;0.117833
2022;10;17;10;8.814827;65.990166;867.822166;67.182881;0.129548
2022;10;17;11;10.10931;66.1525;868.520333;67.186333;0.003452
2022;10;17;12;10.958965;66.311833;869.467833;67.000847;-0.185486
2022;10;17;13;11.385344;66.5855;871.215666;66.772166;-0.228681
2022;10;17;14;11.654137;66.934666;873.117166;66.567457;-0.204709
2022;10;17;15;11.806603;67.110925;873.94537;66.454909;-0.112548
2022;10;17;16;12.002068;67.098833;873.125666;66.467833;0.012924
2022;10;17;17;12.087931;67.131833;873.065166;66.491694;0.023861
2022;10;17;18;12.181551;67.186;873.129833;66.531833;0.040139
2022;10;17;19;12.225172;67.277333;873.439166;66.578474;0.046641
2022;10;17;20;12.267068;67.4795;874.733833;66.6015;0.023026
2022;10;17;21;12.544912;67.640666;875.696333;66.61305;0.01155
2022;10;17;22;12.937413;67.8655;876.987666;66.687166;0.074116
2022;10;17;23;13.180344;67.936666;877.128333;66.832833;0.145667
2022;10;18;0;13.368793;68.051694;877.736101;66.920508;0.087675
2022;10;18;1;13.516551;68.176333;878.388333;66.960333;0.039825
2022;10;18;2;13.141896;68.276166;878.941166;66.844915;-0.115418
2022;10;18;3;12.706724;68.271333;878.621166;66.7695;-0.075415
2022;10;18;4;12.147413;68.2705;878.382666;66.732;-0.0375
2022;10;18;5;11.764137;68.201166;877.530666;66.751525;0.019525
2022;10;18;6;11.486724;68.077833;876.418666;66.815;0.063475
2022;10;18;7;11.002413;67.971666;875.411;66.843559;0.028559
2022;10;18;8;10.715;67.774833;873.699833;66.899;0.055441
2022;10;18;9;10.561896;67.6595;872.711833;66.99;0.091
2022;10;18;10;11.473275;67.776166;873.437;67.061016;0.071016
2022;10;18;11;12.647241;67.941833;874.5235;66.961333;-0.099683
2022;10;18;12;13.041206;68.084;875.290666;66.775254;-0.186079
2022;10;18;13;13.419655;68.241666;876.227666;66.584333;-0.190921
2022;10;18;14;13.746034;68.303;876.436166;66.362666;-0.221667
2022;10;18;15;13.086206;68.455254;877.408644;66.113898;-0.248768
2022;10;18;16;12.426551;68.529333;877.5465;66.110666;-0.003232
2022;10;18;17;12.033793;68.473666;876.773166;66.21661;0.105944
2022;10;18;18;11.585689;68.402333;876.1265;66.210166;-0.006444
2022;10;18;19;11.227413;68.462;876.370333;66.229152;0.018986
2022;10;18;20;11.040517;68.497666;876.544333;66.201833;-0.027319
2022;10;18;21;10.936551;68.4385;875.820166;66.277666;0.075833
2022;10;18;22;10.771379;68.380666;875.302;66.339322;0.061656
2022;10;18;23;10.476896;68.389833;875.124333;66.351666;0.012344
2022;10;19;0;9.879137;68.220508;873.603898;66.343389;-0.008277
2022;10;19;1;8.988448;68.1825;873.068;66.2235;-0.119889
2022;10;19;2;8.168965;68.205666;873.241333;66.145666;-0.077834
2022;10;19;3;7.710689;68.493;874.9255;66.084576;-0.06109
2022;10;19;4;7.235862;68.381166;873.539333;66.089166;0.00459
2022;10;19;5;6.723965;68.025;870.458333;66.18305;0.093884
2022;10;19;6;6.57862;67.806666;868.803833;66.2365;0.05345
2022;10;19;7;5.940344;67.830666;868.667833;66.241864;0.005364
2022;10;19;8;5.517586;67.814;868.184;66.317;0.075136
2022;10;19;9;5.317586;67.636833;866.516166;66.396833;0.079833
2022;10;19;10;6.568965;67.353166;864.238666;66.64644;0.249607
2022;10;19;11;7.291896;67.443666;864.506666;66.4785;-0.16794
2022;10;19;12;8.280344;67.4535;864.3325;66.388644;-0.089856
2022;10;19;13;9.732758;67.849;866.628833;66.176;-0.212644
2022;10;19;14;9.871379;68.070508;867.700677;65.876949;-0.299051
2022;10;19;15;9.534827;68.022333;866.736166;65.707;-0.169949
2022;10;19;16;9.12362;68.172833;867.294833;65.589333;-0.117667
2022;10;19;17;8.678103;68.188333;866.96;65.533898;-0.055435
2022;10;19;18;8.147241;68.379333;867.711333;65.530833;-0.003065
2022;10;19;19;7.312586;68.470166;867.961;65.475762;-0.055071
2022;10;19;20;6.510172;68.470666;867.231;65.5325;0.056738
2022;10;19;21;5.954137;68.370333;866.062666;65.765666;0.233166
2022;10;19;22;5.457413;68.229;864.630833;65.931525;0.165859
2022;10;19;23;4.747068;68.098644;863.354237;66.0865;0.154975
2022;10;20;0;4.048965;67.909666;861.604833;66.29322;0.20672
2022;10;20;1;3.498965;67.773666;860.3735;66.372833;0.079613
2022;10;20;2;3.096379;67.551666;858.48;66.57661;0.203777
2022;10;20;3;2.915862;67.497833;857.888166;66.693333;0.116723
2022;10;20;4;2.435517;67.383666;856.6495;66.864333;0.171
2022;10;20;5;2.385517;67.270333;855.663;66.997288;0.132955
2022;10;20;6;2.038448;67.0725;853.867833;67.187333;0.190045
2022;10;20;7;1.759482;66.820338;851.987966;67.378135;0.190802
2022;10;20;8;1.963448;66.716;851.008166;67.539166;0.161031
2022;10;20;9;2.487413;66.734666;850.896833;67.591666;0.0525
2022;10;20;10;4.117068;66.972;852.244;67.651694;0.060028
2022;10;20;11;5.738965;67.372;854.359833;67.327333;-0.324361
2022;10;20;12;7.730689;67.6545;855.745833;67.19322;-0.134113
2022;10;20;13;9.360172;68.2225;859.090666;66.805;-0.38822
2022;10;20;14;9.557413;68.522666;860.3745;66.4015;-0.4035
2022;10;20;15;9.338275;68.777457;861.484067;66.084237;-0.317263
2022;10;20;16;9.126034;68.8765;861.468166;65.810666;-0.273571
2022;10;20;17;8.775172;69.059;862.192833;65.558983;-0.251683
2022;10;20;18;8.166724;69.380166;863.945166;65.387333;-0.17165
2022;10;20;19;7.150689;69.536166;864.428;65.248305;-0.139028
2022;10;20;20;6.309655;69.444833;863.3205;65.3485;0.100195
2022;10;20;21;5.643275;69.558833;863.718833;65.478833;0.130333
2022;10;20;22;5.176379;69.372;861.805;65.627796;0.148963
2022;10;20;23;4.733448;69.186166;860.09;65.768333;0.140537
2022;10;21;0;4.740689;69.274406;860.557627;65.970508;0.202175
2022;10;21;1;4.963965;69.273166;859.969333;66.069;0.098492
2022;10;21;2;5.195517;69.243333;859.401;66.156779;0.087779
2022;10;21;3;5.616206;69.361666;859.911;66.1685;0.011721
2022;10;21;4;5.946034;69.710833;861.811333;66.073166;-0.095334
2022;10;21;5;6.140862;69.763833;861.4675;66.244915;0.171749
2022;10;21;6;6.282241;69.549333;859.5275;66.522666;0.277751
2022;10;21;7;6.45862;69.448666;858.528833;66.705932;0.183266
2022;10;21;8;6.731551;69.767333;860.471666;66.775666;0.069734
2022;10;21;9;6.99362;69.7395;859.673166;66.868333;0.092667
2022;10;21;10;7.434827;69.831;860.043;66.970169;0.101836
2022;10;21;11;7.88431;69.9775;860.444;66.963833;-0.006336
2022;10;21;12;8.098103;70.1745;861.581333;66.920508;-0.043325
2022;10;21;13;8.420172;70.436833;862.7685;66.906833;-0.013675
2022;10;21;14;8.922586;70.548;863.095666;66.889333;-0.0175
2022;10;21;15;9.51;70.789491;864.359491;66.825423;-0.06391
2022;10;21;16;9.669137;71.104333;866.203166;66.737;-0.088423
2022;10;21;17;9.557931;71.396333;867.677;66.647796;-0.089204
2022;10;21;18;9.440862;71.4195;867.301833;66.646166;-0.00163
2022;10;21;19;9.321896;71.525666;867.589333;66.533;-0.113166
2022;10;21;20;8.828103;71.628666;867.842;66.472542;-0.060458
2022;10;21;21;8.541379;71.636;867.403166;66.4755;0.002958
2022;10;21;22;8.418965;71.589;866.7065;66.554745;0.079245
2022;10;21;23;8.372413;71.629666;866.595833;66.644166;0.089421
2022;10;22;0;8.258275;71.613559;866.104237;66.735593;0.091427
2022;10;22;1;8.143103;71.6345;865.882333;66.772333;0.03674
2022;10;22;2;7.923103;71.727833;866.230666;66.7775;0.005167
2022;10;22;3;7.701551;71.741666;865.900833;66.828983;0.051483
2022;10;22;4;7.586896;71.856833;866.462166;66.840666;0.011683
2022;10;22;5;7.531034;71.928166;866.373666;66.861355;0.020689
2022;10;22;6;7.572068;72.141;867.627666;66.896333;0.034978
2022;10;22;7;7.832068;72.25;867.921166;66.768644;-0.127689
2022;10;22;8;7.91362;72.325;868.128166;66.7935;0.024856
2022;10;22;9;8.078793;72.614;869.879833;66.673333;-0.120167
2022;10;22;10;8.326551;72.522833;868.635833;66.891525;0.218192
2022;10;22;11;8.703275;72.675;869.494333;66.990333;0.098808
2022;10;22;12;9.303793;72.787833;869.837333;66.944915;-0.045418
2022;10;22;13;9.858793;72.836;869.7665;66.897;-0.047915
2022;10;22;14;10.303448;73.046333;870.966833;66.8295;-0.0675
2022;10;22;15;10.580517;73.187118;871.433728;66.789322;-0.040178
2022;10;22;16;10.766724;73.4255;873.066833;66.699166;-0.090156
2022;10;22;17;10.903275;73.669833;874.362666;66.675593;-0.023573
2022;10;22;18;10.678448;73.702833;874.144833;66.6085;-0.067093
2022;10;22;19;10.453448;73.859666;874.888333;66.467796;-0.140704
2022;10;22;20;10.147413;73.820333;874.193;66.4005;-0.067296
2022;10;22;21;10.038275;74.049666;875.6305;66.329491;-0.071009
2022;10;22;22;10.005172;74.344833;877.5215;66.274;-0.055491
2022;10;22;23;9.871551;74.2965;876.382;66.348166;0.074166
2022;10;23;0;9.734482;74.361525;876.601355;66.26322;-0.084946
2022;10;23;1;9.664655;74.575333;877.740666;66.158166;-0.105054
2022;10;23;2;9.661034;74.671333;877.961666;66.090847;-0.067319
2022;10;23;3;9.682586;74.7155;877.852833;66.0435;-0.047347
2022;10;23;4;9.721034;74.912;878.9135;65.987118;-0.056382
2022;10;23;5;9.712758;75.167333;880.404666;65.993;0.005882
2022;10;23;6;9.687719;75.259166;880.4295;65.921833;-0.071167
2022;10;23;7;9.744827;75.211333;879.602;65.95;0.028167
2022;10;23;8;9.674576;75.240666;879.2105;65.972;0.022
2022;10;23;9;9.753275;75.148333;877.962333;66.097;0.125
2022;10;23;10;10.184137;75.300333;878.801;66.214237;0.117237
2022;10;23;11;10.959827;75.641;881.009;66.297666;0.083429
2022;10;23;12;11.912068;75.659333;880.365833;66.347118;0.049452
2022;10;23;13;12.701034;75.897166;881.994166;66.376666;0.029548
2022;10;23;14;12.825344;76.437333;885.740833;66.263833;-0.112833
2022;10;23;15;12.618275;76.656949;886.667627;66.068644;-0.195189
2022;10;23;16;12.408793;76.537333;885.0315;65.9465;-0.122144
2022;10;23;17;12.266896;76.834833;888.168;65.357118;-0.589382
2022;10;23;18;11.938275;77.768666;894.973166;64.591166;-0.765952
2022;10;23;19;11.246896;77.905166;895.809166;64.405666;-0.1855
2022;10;23;20;10.611551;78.0825;896.904833;64.310677;-0.094989
2022;10;23;21;10.288965;78.161833;897.1665;64.272833;-0.037844
2022;10;23;22;10.204827;78.253333;897.530333;64.174576;-0.098257
2022;10;23;23;10.135689;78.289;897.572;64.063166;-0.11141
2022;10;24;0;9.942931;78.607118;900.461186;64.045932;-0.017234
2022;10;24;1;9.54362;78.460833;898.3995;64.056166;0.010234
2022;10;24;2;9.00931;78.436166;898.021166;64.107118;0.050952
2022;10;24;3;8.573103;78.429;897.9585;64.138;0.030882
2022;10;24;4;8.53;78.7385;900.669333;64.233666;0.095666
2022;10;24;5;8.47;78.7725;900.336666;64.25322;0.019554
2022;10;24;6;8.680172;78.534833;897.547833;64.321333;0.068113
2022;10;24;7;8.644137;78.193666;894.165166;64.369661;0.048328
2022;10;24;8;8.774827;77.991666;892.367333;64.484;0.114339
2022;10;24;9;9.287586;77.6625;889.051833;64.648333;0.164333
2022;10;24;10;9.598103;77.4535;887.243333;64.785084;0.136751
2022;10;24;11;10.031379;77.5155;887.8235;64.826333;0.041249
2022;10;24;12;10.512586;77.368833;886.299;64.938474;0.112141
2022;10;24;13;11.162758;77.412;886.720666;64.987333;0.048859
2022;10;24;14;11.733965;77.5345;887.568166;65.006666;0.019333
2022;10;24;15;12.029482;77.523898;887.443728;64.950169;-0.056497
2022;10;24;16;12.337241;78.3565;895.179166;64.268166;-0.682003
2022;10;24;17;12.464827;78.3035;893.874;64.362033;0.093867
2022;10;24;18;12.344655;78.290333;893.807833;64.418;0.055967
2022;10;24;19;12.094655;78.430833;895.383166;64.387118;-0.030882
2022;10;24;20;12.042413;78.5075;896.2665;64.3345;-0.052618
2022;10;24;21;12.094655;78.479333;896.355166;64.3015;-0.033
2022;10;24;22;12.172931;78.434166;896.167833;64.26661;-0.03489
2022;10;24;23;12.075517;78.3965;896.237666;64.247;-0.01961
2022;10;25;0;12.044482;78.422203;896.807288;64.208644;-0.038356
2022;10;25;1;12.016551;78.501666;898.0235;64.191166;-0.017478
2022;10;25;2;11.924482;78.495166;898.1815;64.182166;-0.009
2022;10;25;3;11.872758;78.44;898.0535;64.142881;-0.039285
2022;10;25;4;11.814482;78.3455;897.545666;64.095666;-0.047215
2022;10;25;5;11.721034;78.346666;897.900666;64.107796;0.01213
2022;10;25;6;11.631228;78.290666;897.498833;64.104333;-0.003463
2022;10;25;7;11.604482;78.1915;896.939166;64.0945;-0.009833
2022;10;25;8;11.627241;78.128333;896.462333;64.105166;0.010666
2022;10;25;9;11.698448;77.888166;894.303166;64.160666;0.0555
2022;10;25;10;11.879137;77.763;893.571833;64.187457;0.026791
2022;10;25;11;12.266724;77.757;893.6495;64.1915;0.004043
2022;10;25;12;12.658965;77.742833;893.705166;64.167288;-0.024212
2022;10;25;13;12.583793;77.778333;894.165666;64.1305;-0.036788
2022;10;25;14;13.011379;77.714333;893.787666;64.168;0.0375
