Year;Month;Day;Hour;Temp;Luftfuktighet;Lutftryck;Vikt
2022;10;7;1;12.464655;59.962500;878.720500;67.102666
2022;10;7;2;12.021034;59.911833;878.243666;67.140000
2022;10;7;3;11.922413;59.831000;877.566000;67.178644
2022;10;7;4;11.657241;59.846500;877.805333;67.151500
2022;10;7;5;11.620172;59.760166;876.899666;67.148644
2022;10;7;6;11.730862;59.815000;877.634500;67.121166
2022;10;7;7;11.894912;59.798166;877.462333;67.098666
2022;10;7;8;12.107413;59.722666;876.685333;67.214166
2022;10;7;9;12.309655;59.731000;876.895333;67.248833
2022;10;7;10;12.579310;59.788833;877.571166;67.282881
2022;10;7;11;12.999827;59.830666;877.911000;67.269833
2022;10;7;12;14.545862;59.982666;879.709833;67.174067
2022;10;7;13;15.361034;60.318833;882.931333;66.792000
2022;10;7;14;15.395689;60.451000;884.048666;66.530833
2022;10;7;15;15.368448;60.570000;885.184915;66.246101
2022;10;7;16;14.999310;60.612666;885.424666;66.102500
2022;10;7;17;14.796896;60.610500;885.438000;65.988135
2022;10;7;18;14.151551;60.496000;884.269500;65.878500
2022;10;7;19;13.566206;60.428333;883.793000;65.909491
2022;10;7;20;13.196724;60.323166;882.772166;66.075833
2022;10;7;21;12.965862;60.168500;881.417500;66.245833
2022;10;7;22;12.877758;60.089500;880.901833;66.367627
2022;10;7;23;12.628620;60.029000;880.490833;66.421166
2022;10;8;0;12.389137;59.906949;879.432372;66.529152
2022;10;8;1;12.208793;59.840333;878.906166;66.550500
2022;10;8;2;11.985517;59.758000;878.174500;66.585166
2022;10;8;3;11.801206;59.676333;877.496500;66.618474
2022;10;8;4;11.855862;59.664833;877.608500;66.673666
2022;10;8;5;11.904310;59.633000;877.288000;66.728813
2022;10;8;6;11.257413;59.535666;876.271166;66.574333
2022;10;8;7;10.962758;59.406666;874.981000;66.585166
2022;10;8;8;10.830517;59.329833;874.317833;66.750000
2022;10;8;9;11.085862;59.248666;873.505333;66.962833
2022;10;8;10;11.393275;59.231833;873.489833;67.130169
2022;10;8;11;12.361896;59.296833;874.258666;67.171500
2022;10;8;12;13.686896;59.565166;877.273833;66.986440
2022;10;8;13;13.411379;59.640500;877.794833;66.728833
2022;10;8;14;14.015172;59.814166;879.658666;66.580677
2022;10;8;15;14.080344;59.845593;879.725593;66.385000
2022;10;8;16;13.169655;59.800833;879.186666;66.198666
2022;10;8;17;11.883965;59.681333;877.949166;66.125932
2022;10;8;18;11.545000;59.531166;876.303666;66.398166
2022;10;8;19;10.755172;59.401000;875.059166;66.532033
2022;10;8;20;10.040000;59.279333;873.884166;66.433166
2022;10;8;21;9.450689;59.141833;872.533666;66.351525
2022;10;8;22;8.981379;58.953666;870.563166;66.425833
2022;10;8;23;8.644310;58.798500;869.055833;66.500500
2022;10;9;0;8.364482;58.732542;868.500508;66.470169
2022;10;9;1;8.167413;58.676166;867.941833;66.447000
2022;10;9;2;7.994827;58.700500;868.284833;66.322881
2022;10;9;3;7.835517;58.748833;868.720666;66.311000
2022;10;9;4;7.651206;58.814666;869.267000;66.294833
2022;10;9;5;7.446034;58.922833;870.233666;66.288474
2022;10;9;6;7.342758;58.902666;869.664833;66.357000
2022;10;9;7;7.275689;59.298666;873.695000;66.388474
2022;10;9;8;7.056379;59.299500;872.577000;66.469500
2022;10;9;9;7.407586;58.861000;867.551666;66.779666
2022;10;9;10;10.421206;59.101333;870.331833;67.096440
2022;10;9;11;13.433965;59.665000;875.418666;66.305166
2022;10;9;12;13.492068;59.703166;875.088000;66.209152
2022;10;9;13;13.895517;59.943500;877.010500;66.121833
2022;10;9;14;14.023448;60.340166;880.062666;65.810666
2022;10;9;15;13.546206;60.540169;881.194406;65.517288
2022;10;9;16;13.305925;60.603389;880.941694;65.469298
2022;10;9;17;12.925172;60.527833;879.716333;65.418305
2022;10;9;18;12.448620;60.534666;879.497500;65.345833
2022;10;9;19;11.408965;60.441666;878.264166;65.343559
2022;10;9;20;10.378793;60.227166;875.826666;65.416833
2022;10;9;21;9.668965;60.071833;874.285166;65.458833
2022;10;9;22;9.169137;59.979833;873.401166;65.470338
2022;10;9;23;8.696724;60.027333;873.659833;65.504166
2022;10;10;0;8.507241;59.778983;870.913898;65.682203
2022;10;10;1;8.415172;59.561666;868.668333;65.877500
2022;10;10;2;8.266034;59.724833;870.470500;65.864666
2022;10;10;3;8.135344;59.939000;872.199166;65.873728
2022;10;10;4;7.864736;59.764000;869.670666;66.037166
2022;10;10;5;7.776206;59.390000;865.244333;66.387966
2022;10;10;6;7.703275;59.327833;864.720166;66.665166
2022;10;10;7;7.399655;59.211833;862.910833;66.900338
2022;10;10;8;7.285172;59.018166;860.701666;67.396333
2022;10;10;9;7.642586;59.038166;860.678500;67.696500
2022;10;10;10;10.224310;59.301000;863.461500;67.878813
2022;10;10;11;11.800000;59.859166;868.318000;67.117833
2022;10;10;12;13.283103;60.072166;869.758833;67.127796
2022;10;10;13;14.219655;60.438166;872.717000;66.834833
2022;10;10;14;13.990344;60.695333;874.380833;66.334067
2022;10;10;15;13.508448;60.864237;875.229830;65.998666
2022;10;10;16;13.152241;60.849166;874.531833;65.749666
2022;10;10;17;12.517241;60.744333;873.218833;65.656949
2022;10;10;18;11.703793;60.685000;872.372666;65.704000
2022;10;10;19;11.238965;60.624333;871.682166;65.908813
2022;10;10;20;11.119310;60.645500;871.810000;66.043666
2022;10;10;21;11.005517;60.678666;871.945166;66.047000
2022;10;10;22;10.475000;60.640500;871.447666;66.014406
2022;10;10;23;10.403620;60.600166;870.960666;66.085833
2022;10;11;0;10.548620;60.650847;871.355762;66.156779
2022;10;11;1;10.286551;60.589666;870.530333;66.258000
2022;10;11;2;9.798620;60.513666;869.724666;66.323728
2022;10;11;3;9.512068;60.506333;869.502666;66.361500
2022;10;11;4;9.066724;60.499000;869.257000;66.391333
2022;10;11;5;8.492241;60.417833;868.205333;66.484067
2022;10;11;6;8.076034;60.265333;866.538333;66.663666
2022;10;11;7;7.849827;60.150500;865.243500;66.855762
2022;10;11;8;7.712931;59.925000;862.785666;67.149500
2022;10;11;9;8.035689;59.880666;862.302000;67.458000
2022;10;11;10;10.000172;60.041000;863.897833;67.717966
2022;10;11;11;11.263448;60.405000;866.881833;67.127333
2022;10;11;12;12.514482;60.568500;868.060000;66.945254
2022;10;11;13;12.975172;60.879666;870.490166;66.565833
2022;10;11;14;13.167931;61.049666;871.600666;66.180666
2022;10;11;15;12.929310;61.179166;872.203666;65.840677
2022;10;11;16;12.413620;61.239830;872.347457;65.586666
2022;10;11;17;11.587586;61.235833;872.022000;65.479322
2022;10;11;18;10.242586;61.050500;869.844166;65.543166
2022;10;11;19;9.418793;60.959166;868.944666;65.675932
2022;10;11;20;8.884655;60.884833;868.151833;65.713500
2022;10;11;21;8.479482;60.774666;866.981000;65.812666
2022;10;11;22;8.109137;60.698833;866.100833;65.949322
2022;10;11;23;7.742931;60.571833;864.767500;66.103666
2022;10;12;0;7.522758;60.501694;864.017627;66.226101
2022;10;12;1;7.557413;60.440333;863.279000;66.377333
2022;10;12;2;7.464137;60.413333;862.854000;66.453000
2022;10;12;3;7.143965;60.421666;862.746333;66.472542
2022;10;12;4;6.906491;60.397833;862.215166;66.508333
2022;10;12;5;6.766034;60.410000;862.083833;66.559661
2022;10;12;6;6.953620;60.379000;861.445166;66.628833
2022;10;12;7;7.263620;60.357833;860.966666;66.752203
2022;10;12;8;7.573448;60.389833;860.940666;66.811666
2022;10;12;9;8.242586;60.406833;860.793666;66.940666
2022;10;12;10;8.978275;60.538166;861.673833;66.952203
2022;10;12;11;9.810517;60.675833;862.653833;66.962666
2022;10;12;12;10.448965;60.927333;864.500833;66.918135
2022;10;12;13;10.904310;61.101833;865.585666;66.876833
2022;10;12;14;12.407413;61.353333;867.427833;66.911000
2022;10;12;15;12.238275;61.740169;870.255762;66.787118
2022;10;12;16;11.599655;61.802166;869.796833;66.696000
2022;10;12;17;11.285000;61.750833;868.939500;66.615762
2022;10;12;18;11.239655;61.838000;869.381333;66.621000
2022;10;12;19;10.736896;61.904166;869.503833;66.572033
2022;10;12;20;9.954310;61.943500;869.474166;66.490000
2022;10;12;21;9.744655;62.000833;869.629500;66.504745
2022;10;12;22;10.037241;62.150000;870.563333;66.567500
2022;10;12;23;10.087931;62.169166;870.173833;66.606833
2022;10;13;0;9.894655;62.130508;869.573559;66.577796
2022;10;13;1;9.403965;62.198166;869.840333;66.527166
2022;10;13;2;9.017586;62.123833;868.678333;66.611694
2022;10;13;3;9.105000;62.064333;867.777166;66.737666
2022;10;13;4;9.086724;62.118166;868.088000;66.767333
2022;10;13;5;9.069310;62.452166;870.485166;66.766779
2022;10;13;6;9.077586;62.394333;869.369833;66.925166
2022;10;13;7;9.078620;62.328000;868.299333;67.098644
2022;10;13;8;9.189482;62.322000;867.933666;67.226000
2022;10;13;9;9.467241;62.215666;866.533666;67.425333
2022;10;13;10;10.032413;62.346333;867.367833;67.494915
2022;10;13;11;10.702931;62.630833;869.180166;67.474500
2022;10;13;12;11.843448;62.814666;870.207833;67.374067
2022;10;13;13;12.795689;62.992333;871.056333;67.165333
2022;10;13;14;13.140862;63.138166;871.714000;66.837500
2022;10;13;15;13.031551;63.354237;872.960847;66.509322
2022;10;13;16;12.597931;63.505333;873.609833;66.250500
2022;10;13;17;12.359827;63.533833;873.308666;66.152033
2022;10;13;18;12.025689;63.643000;873.755166;66.091666
2022;10;13;19;11.509310;63.589166;872.891666;66.113833
2022;10;13;20;11.055689;63.563833;872.402000;66.239491
2022;10;13;21;10.813275;63.577500;872.205500;66.310000
2022;10;14;8;10.367413;63.909000;871.199666;66.851500
2022;10;14;9;10.571206;63.943166;871.145000;66.893333
2022;10;14;10;11.048103;64.040500;871.357166;67.023728
2022;10;14;11;11.502068;64.091333;871.324166;67.035666
2022;10;14;12;12.201724;64.337000;872.923166;66.938305
2022;10;14;13;12.873620;64.555666;874.009833;66.819166
2022;10;14;14;13.017586;64.789166;875.206500;66.651864
2022;10;14;15;12.871034;64.956610;875.934237;66.495333
2022;10;14;16;12.927758;64.987333;875.614333;66.442333
2022;10;14;17;12.936206;65.058500;875.686333;66.315932
2022;10;14;18;12.369482;65.058666;875.133833;66.233500
2022;10;14;19;11.581724;65.070833;874.893666;66.188305
2022;10;14;20;11.150862;65.135666;875.035000;66.154500
2022;10;14;21;10.951379;64.979500;873.268833;66.287666
2022;10;14;22;10.849310;64.920333;872.564333;66.434745
2022;10;14;23;10.751034;64.844833;871.671500;66.643166
2022;10;15;0;10.906379;64.892033;871.876610;66.804915
2022;10;15;1;11.090000;64.999500;872.341666;66.850500
2022;10;15;2;11.186034;64.974500;871.658166;66.997966
2022;10;15;3;11.301724;64.984666;871.436166;67.165000
2022;10;15;4;11.369655;65.476500;875.133500;67.136440
2022;10;15;5;11.365172;65.342166;873.318166;67.254000
2022;10;15;6;11.398620;65.319666;872.834666;67.391666
2022;10;15;7;11.502068;65.348666;872.635166;67.467627
2022;10;15;8;11.609655;65.337166;872.199500;67.591000
2022;10;15;9;11.760862;65.369166;872.116166;67.731166
2022;10;15;10;12.067413;65.407000;872.093000;67.784745
2022;10;15;11;12.418275;65.545500;872.889666;67.790500
2022;10;15;12;12.619482;65.686833;873.584166;67.730338
2022;10;15;13;12.757758;65.771333;873.922500;67.672000
2022;10;15;14;13.428965;65.965833;875.093000;67.644067
2022;10;15;15;13.547931;66.214745;876.625932;67.527333
2022;10;15;16;13.356379;66.346166;877.190333;67.422166
2022;10;15;17;13.498965;66.433333;877.605666;67.301694
2022;10;15;18;13.236034;66.614333;878.698833;67.232166
2022;10;15;19;13.009310;66.643833;878.649333;67.205423
2022;10;15;20;12.716034;66.614333;878.210166;67.147333
2022;10;15;21;12.457586;66.608166;877.954666;67.145333
2022;10;15;22;12.281551;66.545833;877.195500;67.242542
2022;10;15;23;12.011551;66.498666;876.567833;67.284000
2022;10;16;0;11.774482;66.359661;875.330847;67.361864
2022;10;16;1;11.643793;66.221333;874.133333;67.463166
2022;10;16;2;11.719827;66.144666;873.552166;67.528666
2022;10;16;3;11.832586;66.198666;873.826000;67.539830
2022;10;16;4;11.993103;66.195166;873.598500;67.639000
2022;10;16;5;12.392931;66.373166;874.901166;67.632033
2022;10;16;6;12.208448;66.517166;875.776666;67.482500
2022;10;16;7;11.668620;66.490166;875.183833;67.387288
2022;10;16;8;11.167586;66.411333;874.316333;67.449166
2022;10;16;9;11.221206;66.305666;873.314833;67.507666
2022;10;16;10;11.755000;66.255000;872.813000;67.625593
2022;10;16;11;12.652241;66.398000;873.761833;67.612166
2022;10;16;12;13.535344;66.636833;875.313333;67.414915
2022;10;16;13;14.672758;67.209333;879.673833;67.020333
2022;10;16;14;14.390689;67.479333;881.066833;66.732372
2022;10;16;15;14.802068;67.740508;882.838305;66.476500
2022;10;16;16;14.491206;67.866833;883.305833;66.189500
2022;10;16;17;12.663793;67.726000;881.766333;65.921016
2022;10;16;18;11.066551;67.239333;877.870500;66.142666
2022;10;16;19;10.421206;66.905000;875.493333;66.391186
2022;10;16;20;9.996724;66.746833;874.374333;66.505500
2022;10;16;21;9.880000;66.491833;872.431000;66.661864
2022;10;16;22;9.819655;66.168833;870.137666;66.834833
2022;10;16;23;9.757241;65.923333;868.431833;67.001333
2022;10;17;0;9.526206;65.869830;868.082203;67.065932
2022;10;17;1;9.267068;65.865833;867.954500;67.056666
2022;10;17;2;9.020689;65.790333;867.421333;67.076949
2022;10;17;3;8.742586;65.830833;867.642333;67.035500
2022;10;17;4;8.568275;65.837500;867.660166;67.004166
2022;10;17;5;8.377241;65.820500;867.480333;66.970000
2022;10;17;6;8.292413;65.850666;867.525333;66.929000
2022;10;17;7;8.220689;65.890166;867.598333;66.888983
2022;10;17;8;8.123965;65.814000;866.766166;66.935500
2022;10;17;9;8.276034;65.757000;866.290333;67.053333
2022;10;17;10;8.814827;65.990166;867.822166;67.182881
2022;10;17;11;10.109310;66.152500;868.520333;67.186333
2022;10;17;12;10.958965;66.311833;869.467833;67.000847
2022;10;17;13;11.385344;66.585500;871.215666;66.772166
2022;10;17;14;11.654137;66.934666;873.117166;66.567457
2022;10;17;15;11.806603;67.110925;873.945370;66.454909
2022;10;17;16;12.002068;67.098833;873.125666;66.467833
2022;10;17;17;12.087931;67.131833;873.065166;66.491694
2022;10;17;18;12.181551;67.186000;873.129833;66.531833
2022;10;17;19;12.225172;67.277333;873.439166;66.578474
2022;10;17;20;12.267068;67.479500;874.733833;66.601500
2022;10;17;21;12.544912;67.640666;875.696333;66.613050
2022;10;17;22;12.937413;67.865500;876.987666;66.687166
2022;10;17;23;13.180344;67.936666;877.128333;66.832833
2022;10;18;0;13.368793;68.051694;877.736101;66.920508
2022;10;18;1;13.516551;68.176333;878.388333;66.960333
2022;10;18;2;13.141896;68.276166;878.941166;66.844915
2022;10;18;3;12.706724;68.271333;878.621166;66.769500
2022;10;18;4;12.147413;68.270500;878.382666;66.732000
2022;10;18;5;11.764137;68.201166;877.530666;66.751525
2022;10;18;6;11.486724;68.077833;876.418666;66.815000
2022;10;18;7;11.002413;67.971666;875.411000;66.843559
2022;10;18;8;10.715000;67.774833;873.699833;66.899000
2022;10;18;9;10.561896;67.659500;872.711833;66.990000
2022;10;18;10;11.473275;67.776166;873.437000;67.061016
2022;10;18;11;12.647241;67.941833;874.523500;66.961333
2022;10;18;12;13.041206;68.084000;875.290666;66.775254
2022;10;18;13;13.419655;68.241666;876.227666;66.584333
2022;10;18;14;13.746034;68.303000;876.436166;66.362666
2022;10;18;15;13.086206;68.455254;877.408644;66.113898
2022;10;18;16;12.426551;68.529333;877.546500;66.110666
2022;10;18;17;12.033793;68.473666;876.773166;66.216610
2022;10;18;18;11.585689;68.402333;876.126500;66.210166
2022;10;18;19;11.227413;68.462000;876.370333;66.229152
2022;10;18;20;11.040517;68.497666;876.544333;66.201833
2022;10;18;21;10.936551;68.438500;875.820166;66.277666
2022;10;18;22;10.771379;68.380666;875.302000;66.339322
2022;10;18;23;10.476896;68.389833;875.124333;66.351666
2022;10;19;0;9.879137;68.220508;873.603898;66.343389
2022;10;19;1;8.988448;68.182500;873.068000;66.223500
2022;10;19;2;8.168965;68.205666;873.241333;66.145666
2022;10;19;3;7.710689;68.493000;874.925500;66.084576
2022;10;19;4;7.235862;68.381166;873.539333;66.089166
2022;10;19;5;6.723965;68.025000;870.458333;66.183050
2022;10;19;6;6.578620;67.806666;868.803833;66.236500
2022;10;19;7;5.940344;67.830666;868.667833;66.241864
2022;10;19;8;5.517586;67.814000;868.184000;66.317000
2022;10;19;9;5.317586;67.636833;866.516166;66.396833
2022;10;19;10;6.568965;67.353166;864.238666;66.646440
2022;10;19;11;7.291896;67.443666;864.506666;66.478500
2022;10;19;12;8.280344;67.453500;864.332500;66.388644
2022;10;19;13;9.732758;67.849000;866.628833;66.176000
2022;10;19;14;9.871379;68.070508;867.700677;65.876949
2022;10;19;15;9.534827;68.022333;866.736166;65.707000
2022;10;19;16;9.123620;68.172833;867.294833;65.589333
2022;10;19;17;8.678103;68.188333;866.960000;65.533898
2022;10;19;18;8.147241;68.379333;867.711333;65.530833
2022;10;19;19;7.312586;68.470166;867.961000;65.475762
2022;10;19;20;6.510172;68.470666;867.231000;65.532500
2022;10;19;21;5.954137;68.370333;866.062666;65.765666
2022;10;19;22;5.457413;68.229000;864.630833;65.931525
2022;10;19;23;4.747068;68.098644;863.354237;66.086500
2022;10;20;0;4.048965;67.909666;861.604833;66.293220
2022;10;20;1;3.498965;67.773666;860.373500;66.372833
2022;10;20;2;3.096379;67.551666;858.480000;66.576610
2022;10;20;3;2.915862;67.497833;857.888166;66.693333
2022;10;20;4;2.435517;67.383666;856.649500;66.864333
2022;10;20;5;2.385517;67.270333;855.663000;66.997288
2022;10;20;6;2.038448;67.072500;853.867833;67.187333
2022;10;20;7;1.759482;66.820338;851.987966;67.378135
2022;10;20;8;1.963448;66.716000;851.008166;67.539166
2022;10;20;9;2.487413;66.734666;850.896833;67.591666
2022;10;20;10;4.117068;66.972000;852.244000;67.651694
2022;10;20;11;5.738965;67.372000;854.359833;67.327333
2022;10;20;12;7.730689;67.654500;855.745833;67.193220
2022;10;20;13;9.360172;68.222500;859.090666;66.805000
2022;10;20;14;9.557413;68.522666;860.374500;66.401500
2022;10;20;15;9.338275;68.777457;861.484067;66.084237
2022;10;20;16;9.126034;68.876500;861.468166;65.810666
2022;10;20;17;8.775172;69.059000;862.192833;65.558983
2022;10;20;18;8.166724;69.380166;863.945166;65.387333
2022;10;20;19;7.150689;69.536166;864.428000;65.248305
2022;10;20;20;6.309655;69.444833;863.320500;65.348500
2022;10;20;21;5.643275;69.558833;863.718833;65.478833
2022;10;20;22;5.176379;69.372000;861.805000;65.627796
2022;10;20;23;4.733448;69.186166;860.090000;65.768333
2022;10;21;0;4.740689;69.274406;860.557627;65.970508
2022;10;21;1;4.963965;69.273166;859.969333;66.069000
2022;10;21;2;5.195517;69.243333;859.401000;66.156779
2022;10;21;3;5.616206;69.361666;859.911000;66.168500
2022;10;21;4;5.946034;69.710833;861.811333;66.073166
2022;10;21;5;6.140862;69.763833;861.467500;66.244915
2022;10;21;6;6.282241;69.549333;859.527500;66.522666
2022;10;21;7;6.458620;69.448666;858.528833;66.705932
2022;10;21;8;6.731551;69.767333;860.471666;66.775666
2022;10;21;9;6.993620;69.739500;859.673166;66.868333
2022;10;21;10;7.434827;69.831000;860.043000;66.970169
2022;10;21;11;7.884310;69.977500;860.444000;66.963833
2022;10;21;12;8.098103;70.174500;861.581333;66.920508
2022;10;21;13;8.420172;70.436833;862.768500;66.906833
2022;10;21;14;8.922586;70.548000;863.095666;66.889333
2022;10;21;15;9.510000;70.789491;864.359491;66.825423
2022;10;21;16;9.669137;71.104333;866.203166;66.737000
2022;10;21;17;9.557931;71.396333;867.677000;66.647796
2022;10;21;18;9.440862;71.419500;867.301833;66.646166
2022;10;21;19;9.321896;71.525666;867.589333;66.533000
2022;10;21;20;8.828103;71.628666;867.842000;66.472542
2022;10;21;21;8.541379;71.636000;867.403166;66.475500
2022;10;21;22;8.418965;71.589000;866.706500;66.554745
2022;10;21;23;8.372413;71.629666;866.595833;66.644166
2022;10;22;0;8.258275;71.613559;866.104237;66.735593
2022;10;22;1;8.143103;71.634500;865.882333;66.772333
2022;10;22;2;7.923103;71.727833;866.230666;66.777500
2022;10;22;3;7.701551;71.741666;865.900833;66.828983
2022;10;22;4;7.586896;71.856833;866.462166;66.840666
2022;10;22;5;7.531034;71.928166;866.373666;66.861355
2022;10;22;6;7.572068;72.141000;867.627666;66.896333
2022;10;22;7;7.832068;72.250000;867.921166;66.768644
2022;10;22;8;7.913620;72.325000;868.128166;66.793500
2022;10;22;9;8.078793;72.614000;869.879833;66.673333
2022;10;22;10;8.326551;72.522833;868.635833;66.891525
2022;10;22;11;8.703275;72.675000;869.494333;66.990333
2022;10;22;12;9.303793;72.787833;869.837333;66.944915
2022;10;22;13;9.858793;72.836000;869.766500;66.897000
2022;10;22;14;10.303448;73.046333;870.966833;66.829500
2022;10;22;15;10.580517;73.187118;871.433728;66.789322
2022;10;22;16;10.766724;73.425500;873.066833;66.699166
2022;10;22;17;10.903275;73.669833;874.362666;66.675593
2022;10;22;18;10.678448;73.702833;874.144833;66.608500
2022;10;22;19;10.453448;73.859666;874.888333;66.467796
2022;10;22;20;10.147413;73.820333;874.193000;66.400500
2022;10;22;21;10.038275;74.049666;875.630500;66.329491
2022;10;22;22;10.005172;74.344833;877.521500;66.274000
2022;10;22;23;9.871551;74.296500;876.382000;66.348166
2022;10;23;0;9.734482;74.361525;876.601355;66.263220
2022;10;23;1;9.664655;74.575333;877.740666;66.158166
2022;10;23;2;9.661034;74.671333;877.961666;66.090847
2022;10;23;3;9.682586;74.715500;877.852833;66.043500
2022;10;23;4;9.721034;74.912000;878.913500;65.987118
2022;10;23;5;9.712758;75.167333;880.404666;65.993000
2022;10;23;6;9.687719;75.259166;880.429500;65.921833
2022;10;23;7;9.744827;75.211333;879.602000;65.950000
2022;10;23;8;9.674576;75.240666;879.210500;65.972000
2022;10;23;9;9.753275;75.148333;877.962333;66.097000
2022;10;23;10;10.184137;75.300333;878.801000;66.214237
2022;10;23;11;10.959827;75.641000;881.009000;66.297666
2022;10;23;12;11.912068;75.659333;880.365833;66.347118
2022;10;23;13;12.701034;75.897166;881.994166;66.376666
2022;10;23;14;12.825344;76.437333;885.740833;66.263833
2022;10;23;15;12.618275;76.656949;886.667627;66.068644
2022;10;23;16;12.408793;76.537333;885.031500;65.946500
2022;10;23;17;12.266896;76.834833;888.168000;65.357118
2022;10;23;18;11.938275;77.768666;894.973166;64.591166
2022;10;23;19;11.246896;77.905166;895.809166;64.405666
2022;10;23;20;10.611551;78.082500;896.904833;64.310677
2022;10;23;21;10.288965;78.161833;897.166500;64.272833
2022;10;23;22;10.204827;78.253333;897.530333;64.174576
2022;10;23;23;10.135689;78.289000;897.572000;64.063166
2022;10;24;0;9.942931;78.607118;900.461186;64.045932
2022;10;24;1;9.543620;78.460833;898.399500;64.056166
2022;10;24;2;9.009310;78.436166;898.021166;64.107118
2022;10;24;3;8.573103;78.429000;897.958500;64.138000
2022;10;24;4;8.530000;78.738500;900.669333;64.233666
2022;10;24;5;8.470000;78.772500;900.336666;64.253220
2022;10;24;6;8.680172;78.534833;897.547833;64.321333
2022;10;24;7;8.644137;78.193666;894.165166;64.369661
2022;10;24;8;8.774827;77.991666;892.367333;64.484000
2022;10;24;9;9.287586;77.662500;889.051833;64.648333
2022;10;24;10;9.598103;77.453500;887.243333;64.785084
2022;10;24;11;10.031379;77.515500;887.823500;64.826333
2022;10;24;12;10.512586;77.368833;886.299000;64.938474
2022;10;24;13;11.162758;77.412000;886.720666;64.987333
2022;10;24;14;11.733965;77.534500;887.568166;65.006666
2022;10;24;15;12.029482;77.523898;887.443728;64.950169
2022;10;24;16;12.337241;78.356500;895.179166;64.268166
2022;10;24;17;12.464827;78.303500;893.874000;64.362033
2022;10;24;18;12.344655;78.290333;893.807833;64.418000
2022;10;24;19;12.094655;78.430833;895.383166;64.387118
2022;10;24;20;12.042413;78.507500;896.266500;64.334500
2022;10;24;21;12.094655;78.479333;896.355166;64.301500
2022;10;24;22;12.172931;78.434166;896.167833;64.266610
2022;10;24;23;12.075517;78.396500;896.237666;64.247000
2022;10;25;0;12.044482;78.422203;896.807288;64.208644
2022;10;25;1;12.016551;78.501666;898.023500;64.191166
2022;10;25;2;11.924482;78.495166;898.181500;64.182166
2022;10;25;3;11.872758;78.440000;898.053500;64.142881
2022;10;25;4;11.814482;78.345500;897.545666;64.095666
2022;10;25;5;11.721034;78.346666;897.900666;64.107796
2022;10;25;6;11.631228;78.290666;897.498833;64.104333
2022;10;25;7;11.604482;78.191500;896.939166;64.094500
2022;10;25;8;11.627241;78.128333;896.462333;64.105166
2022;10;25;9;11.698448;77.888166;894.303166;64.160666
2022;10;25;10;11.879137;77.763000;893.571833;64.187457
2022;10;25;11;12.266724;77.757000;893.649500;64.191500
2022;10;25;12;12.658965;77.742833;893.705166;64.167288
2022;10;25;13;12.583793;77.778333;894.165666;64.130500
2022;10;25;14;13.011379;77.714333;893.787666;64.168000
2022;10;25;15;13.368620;77.694237;893.837118;64.153728
2022;10;25;16;13.229482;77.654500;893.641333;64.130666
2022;10;25;17;13.067758;77.638166;893.832166;64.100677
2022;10;25;18;12.692931;77.635166;894.093000;64.045666
2022;10;25;19;12.110000;77.662833;894.618000;63.985833
2022;10;25;20;11.826551;77.757500;895.837666;63.959491
2022;10;25;21;11.727241;77.583666;894.354500;63.973166
2022;10;25;22;11.711724;77.440000;893.448333;64.011355
2022;10;25;23;11.641206;77.419333;893.685166;63.999166
2022;10;26;0;11.603275;77.406101;893.917796;63.997457
2022;10;26;1;11.630689;77.428833;894.444833;63.959500
2022;10;26;2;11.538275;77.348166;893.939000;63.970333
2022;10;26;3;11.404310;77.292333;893.761500;63.951694
2022;10;26;4;11.286379;77.330500;894.491000;63.917000
2022;10;26;5;11.210862;77.340166;894.708000;63.911864
2022;10;26;6;11.060000;77.288000;894.458666;63.905166
2022;10;26;7;10.955789;77.259500;894.364166;63.916949
2022;10;26;8;10.886101;77.242500;894.408666;63.933000
2022;10;26;9;10.924482;77.135500;893.468500;63.918000
2022;10;26;10;11.187931;77.066166;893.005166;63.882542
2022;10;26;11;11.674137;76.996333;892.431166;63.909500
2022;10;26;12;12.305344;76.801000;890.820000;63.898305
2022;10;26;13;12.546034;76.659666;889.734333;63.857833
2022;10;26;14;12.792586;76.669666;890.098166;63.791864
2022;10;26;15;12.924137;76.835254;891.561355;63.651333
2022;10;26;16;12.946724;76.972833;892.784666;63.527166
2022;10;26;17;12.813793;77.069000;893.547833;63.460000
2022;10;26;18;12.389655;77.067500;893.614166;63.385666
2022;10;26;19;12.065344;77.258500;895.642833;63.278983
2022;10;26;20;11.647068;77.392833;896.904333;63.194000
2022;10;26;21;11.126551;77.484000;897.868166;63.176000
2022;10;26;22;10.749137;77.467333;897.694000;63.257288
2022;10;26;23;10.590689;77.538333;898.661166;63.347000
2022;10;27;0;10.362068;77.602033;899.180000;63.346101
2022;10;27;1;10.429655;77.558166;898.940333;63.403166
2022;10;27;2;10.234827;77.661000;899.912000;63.439491
2022;10;27;3;10.186551;77.628833;899.508000;63.494000
2022;10;27;4;10.261379;77.486333;898.063000;63.535500
2022;10;27;5;10.427758;77.224666;895.681833;63.578135
2022;10;27;6;10.667241;77.259500;896.198166;63.639166
2022;10;27;7;10.953965;77.366333;897.174666;63.640508
2022;10;27;8;11.183620;77.440166;897.640833;63.663500
2022;10;27;9;11.424137;77.421000;897.350000;63.685666
2022;10;27;10;11.802241;77.385666;896.672500;63.675762
2022;10;27;11;12.258793;77.297666;895.725666;63.701333
